,class,count,sum,aspect,elevation_below,year,state,percent_snow_cover,km2_snow,km2_all
213,270_3400,224,78,270,3400,2018,Tirol,0.3482142857142857,0.7800000000000001,2.24
214,45_2100,7279,0,45,2100,2018,Tirol,0.0,0.0,72.79000000000002
215,225_2600,5672,2,225,2600,2018,Tirol,0.0003526093088857546,0.020000000000000004,56.72000000000001
0,225_1700,6871,0,225,1700,2021,Tirol,0.0,0.0,68.71000000000001
1,45_2500,6110,5,45,2500,2021,Tirol,0.0008183306055646482,0.05000000000000001,61.10000000000001
2,180_3400,274,139,180,3400,2021,Tirol,0.5072992700729927,1.3900000000000003,2.7400000000000007
3,135_2600,5364,4,135,2600,2021,Tirol,0.0007457121551081282,0.04000000000000001,53.64000000000001
4,0_2900,2821,647,0,2900,2021,Tirol,0.2293512938674229,6.4700000000000015,28.210000000000004
5,180_1900,7987,0,180,1900,2021,Tirol,0.0,0.0,79.87000000000002
6,0_2100,7636,0,0,2100,2021,Tirol,0.0,0.0,76.36000000000001
7,90_2200,8014,0,90,2200,2021,Tirol,0.0,0.0,80.14000000000001
8,90_4500,0,0,90,4500,2021,Tirol,,0.0,0.0
9,315_2300,7464,2,315,2300,2021,Tirol,0.0002679528403001072,0.020000000000000004,74.64000000000001
10,270_2500,6884,1,270,2500,2021,Tirol,0.0001452643811737362,0.010000000000000002,68.84000000000002
11,225_3200,934,361,225,3200,2021,Tirol,0.38650963597430404,3.6100000000000008,9.340000000000002
12,270_4000,0,0,270,4000,2021,Tirol,,0.0,0.0
13,225_2900,2711,94,225,2900,2021,Tirol,0.03467355219476208,0.9400000000000002,27.110000000000007
14,180_2300,6620,0,180,2300,2021,Tirol,0.0,0.0,66.20000000000002
15,45_3600,15,10,45,3600,2021,Tirol,0.6666666666666666,0.10000000000000002,0.15000000000000002
16,135_1500,64851,0,135,1500,2021,Tirol,0.0,0.0,648.5100000000001
17,135_3800,0,0,135,3800,2021,Tirol,,0.0,0.0
18,0_1800,8176,2,0,1800,2021,Tirol,0.0002446183953033268,0.020000000000000004,81.76000000000002
19,90_1900,8593,0,90,1900,2021,Tirol,0.0,0.0,85.93000000000002
20,135_3000,1905,216,135,3000,2021,Tirol,0.11338582677165354,2.1600000000000006,19.050000000000004
21,0_3300,612,411,0,3300,2021,Tirol,0.6715686274509803,4.110000000000001,6.120000000000001
22,270_3700,7,4,270,3700,2021,Tirol,0.5714285714285714,0.04000000000000001,0.07
23,90_3400,276,167,90,3400,2021,Tirol,0.605072463768116,1.6700000000000004,2.7600000000000007
24,315_3500,79,41,315,3500,2021,Tirol,0.5189873417721519,0.4100000000000001,0.7900000000000001
25,225_2100,6583,0,225,2100,2021,Tirol,0.0,0.0,65.83000000000001
26,225_3900,0,0,225,3900,2021,Tirol,,0.0,0.0
27,45_2400,6476,2,45,2400,2021,Tirol,0.00030883261272390367,0.020000000000000004,64.76000000000002
28,180_3300,628,272,180,3300,2021,Tirol,0.43312101910828027,2.7200000000000006,6.280000000000001
29,180_1800,8040,0,180,1800,2021,Tirol,0.0,0.0,80.40000000000002
30,0_2800,3827,383,0,2800,2021,Tirol,0.10007839038411288,3.830000000000001,38.27000000000001
31,135_4000,0,0,135,4000,2021,Tirol,,0.0,0.0
32,135_2500,6015,2,135,2500,2021,Tirol,0.00033250207813798836,0.020000000000000004,60.15000000000001
33,0_2000,7923,0,0,2000,2021,Tirol,0.0,0.0,79.23000000000002
34,90_2300,7536,1,90,2300,2021,Tirol,0.0001326963906581741,0.010000000000000002,75.36000000000001
35,315_2200,8114,0,315,2200,2021,Tirol,0.0,0.0,81.14000000000001
36,315_4500,0,0,315,4500,2021,Tirol,,0.0,0.0
37,270_2400,7499,0,270,2400,2021,Tirol,0.0,0.0,74.99000000000001
38,225_1600,7130,0,225,1600,2021,Tirol,0.0,0.0,71.30000000000001
39,225_3100,1477,367,225,3100,2021,Tirol,0.24847664184157076,3.670000000000001,14.770000000000003
40,225_2800,3647,53,225,2800,2021,Tirol,0.014532492459555799,0.5300000000000001,36.470000000000006
41,180_4500,0,0,180,4500,2021,Tirol,,0.0,0.0
42,180_2200,6892,0,180,2200,2021,Tirol,0.0,0.0,68.92000000000002
43,45_3500,85,55,45,3500,2021,Tirol,0.6470588235294118,0.5500000000000002,0.8500000000000002
44,135_3700,6,3,135,3700,2021,Tirol,0.5,0.030000000000000006,0.06000000000000001
45,0_1700,8620,0,0,1700,2021,Tirol,0.0,0.0,86.20000000000002
46,90_3500,109,82,90,3500,2021,Tirol,0.7522935779816514,0.8200000000000002,1.0900000000000003
47,0_3200,1066,669,0,3200,2021,Tirol,0.6275797373358349,6.690000000000001,10.660000000000002
48,45_2300,6944,0,45,2300,2021,Tirol,0.0,0.0,69.44000000000001
49,315_3400,251,132,315,3400,2021,Tirol,0.5258964143426295,1.3200000000000003,2.5100000000000007
50,270_3600,14,9,270,3600,2021,Tirol,0.6428571428571429,0.09000000000000002,0.14
51,225_2000,6710,0,225,2000,2021,Tirol,0.0,0.0,67.10000000000001
52,315_1900,8900,1,315,1900,2021,Tirol,0.00011235955056179776,0.010000000000000002,89.00000000000001
53,45_2700,4617,111,45,2700,2021,Tirol,0.024041585445094216,1.1100000000000003,46.17000000000001
54,225_1900,7036,0,225,1900,2021,Tirol,0.0,0.0,70.36000000000001
55,135_2800,3607,68,135,2800,2021,Tirol,0.01885223177155531,0.6800000000000002,36.07000000000001
56,180_3600,17,5,180,3600,2021,Tirol,0.29411764705882354,0.05000000000000001,0.17000000000000004
57,0_2700,4836,106,0,2700,2021,Tirol,0.021918941273779982,1.0600000000000003,48.36000000000001
58,135_2000,7879,0,135,2000,2021,Tirol,0.0,0.0,78.79000000000002
59,90_2800,3610,114,90,2800,2021,Tirol,0.031578947368421054,1.1400000000000001,36.10000000000001
60,270_2700,4874,26,270,2700,2021,Tirol,0.005334427574887156,0.26000000000000006,48.74000000000001
61,315_4000,0,0,315,4000,2021,Tirol,,0.0,0.0
62,90_2000,8567,1,90,2000,2021,Tirol,0.0001167269756040621,0.010000000000000002,85.67000000000002
63,315_2500,6144,6,315,2500,2021,Tirol,0.0009765625,0.06000000000000001,61.44000000000001
64,45_3000,2057,613,45,3000,2021,Tirol,0.2980068060281964,6.130000000000001,20.570000000000004
65,225_3400,272,134,225,3400,2021,Tirol,0.49264705882352944,1.3400000000000003,2.7200000000000006
66,180_4000,0,0,180,4000,2021,Tirol,,0.0,0.0
67,45_1500,56783,0,45,1500,2021,Tirol,0.0,0.0,567.8300000000002
68,45_3800,0,0,45,3800,2021,Tirol,,0.0,0.0
69,135_1700,8195,0,135,1700,2021,Tirol,0.0,0.0,81.95000000000002
70,180_2500,5726,1,180,2500,2021,Tirol,0.00017464198393293747,0.010000000000000002,57.26000000000001
71,0_1600,9001,0,0,1600,2021,Tirol,0.0,0.0,90.01000000000002
72,0_3900,0,0,0,3900,2021,Tirol,,0.0,0.0
73,135_3200,952,378,135,3200,2021,Tirol,0.39705882352941174,3.7800000000000007,9.520000000000001
74,270_1600,7821,0,270,1600,2021,Tirol,0.0,0.0,78.21000000000002
75,90_1700,8248,0,90,1700,2021,Tirol,0.0,0.0,82.48000000000002
76,0_3100,1498,864,0,3100,2021,Tirol,0.5767690253671562,8.640000000000002,14.980000000000002
77,270_3900,0,0,270,3900,2021,Tirol,,0.0,0.0
78,90_3200,1040,541,90,3200,2021,Tirol,0.5201923076923077,5.410000000000001,10.400000000000002
79,315_3700,8,6,315,3700,2021,Tirol,0.75,0.06000000000000001,0.08000000000000002
80,225_2300,6525,0,225,2300,2021,Tirol,0.0,0.0,65.25000000000001
81,270_3100,1390,474,270,3100,2021,Tirol,0.3410071942446043,4.740000000000001,13.900000000000002
82,225_1800,6846,0,225,1800,2021,Tirol,0.0,0.0,68.46000000000001
83,45_2600,5389,21,45,2600,2021,Tirol,0.0038968268695490815,0.21000000000000005,53.89000000000001
84,0_2600,5551,22,0,2600,2021,Tirol,0.003963249864889209,0.22000000000000003,55.51000000000001
85,180_3500,98,48,180,3500,2021,Tirol,0.4897959183673469,0.4800000000000001,0.9800000000000002
86,135_2700,4496,29,135,2700,2021,Tirol,0.0064501779359430605,0.29000000000000004,44.96000000000001
87,90_2900,2643,224,90,2900,2021,Tirol,0.08475217555807794,2.24,26.430000000000007
88,270_2600,6045,4,270,2600,2021,Tirol,0.0006617038875103391,0.04000000000000001,60.45000000000001
89,90_2100,8315,0,90,2100,2021,Tirol,0.0,0.0,83.15000000000002
90,315_2400,6868,0,315,2400,2021,Tirol,0.0,0.0,68.68
91,225_3300,585,254,225,3300,2021,Tirol,0.4341880341880342,2.5400000000000005,5.850000000000001
92,45_3700,5,4,45,3700,2021,Tirol,0.8,0.04000000000000001,0.05000000000000001
93,0_1500,71995,0,0,1500,2021,Tirol,0.0,0.0,719.9500000000002
94,180_2400,6125,1,180,2400,2021,Tirol,0.00016326530612244898,0.010000000000000002,61.250000000000014
95,135_3900,0,0,135,3900,2021,Tirol,,0.0,0.0
96,135_1600,8394,0,135,1600,2021,Tirol,0.0,0.0,83.94000000000001
97,0_3800,1,0,0,3800,2021,Tirol,0.0,0.0,0.010000000000000002
98,135_3100,1359,353,135,3100,2021,Tirol,0.2597498160412068,3.5300000000000007,13.590000000000003
99,90_1800,8465,0,90,1800,2021,Tirol,0.0,0.0,84.65000000000002
100,270_1500,53831,0,270,1500,2021,Tirol,0.0,0.0,538.3100000000001
101,270_3800,1,0,270,3800,2021,Tirol,0.0,0.0,0.010000000000000002
102,90_3300,570,329,90,3300,2021,Tirol,0.5771929824561404,3.2900000000000005,5.700000000000001
103,0_3000,2193,884,0,3000,2021,Tirol,0.40310077519379844,8.840000000000002,21.930000000000003
104,315_3600,20,14,315,3600,2021,Tirol,0.7,0.14,0.20000000000000004
105,270_3000,1983,372,270,3000,2021,Tirol,0.1875945537065053,3.7200000000000006,19.830000000000005
106,45_4000,0,0,45,4000,2021,Tirol,,0.0,0.0
107,225_4500,0,0,225,4500,2021,Tirol,,0.0,0.0
108,225_2200,6630,0,225,2200,2021,Tirol,0.0,0.0,66.30000000000001
109,45_2900,2703,493,45,2900,2021,Tirol,0.18238993710691823,4.930000000000001,27.030000000000005
110,180_3000,1877,214,180,3000,2021,Tirol,0.11401172083111348,2.1400000000000006,18.770000000000003
111,0_2500,5879,9,0,2500,2021,Tirol,0.0015308725973805068,0.09000000000000002,58.79000000000001
112,180_1500,67766,0,180,1500,2021,Tirol,0.0,0.0,677.6600000000001
113,180_3800,0,0,180,3800,2021,Tirol,,0.0,0.0
114,0_4000,0,0,0,4000,2021,Tirol,,0.0,0.0
115,90_2600,5361,7,90,2600,2021,Tirol,0.0013057265435553068,0.07,53.610000000000014
116,135_2200,7369,0,135,2200,2021,Tirol,0.0,0.0,73.69000000000001
117,135_4500,0,0,135,4500,2021,Tirol,,0.0,0.0
118,270_2900,2869,189,270,2900,2021,Tirol,0.0658766120599512,1.8900000000000003,28.690000000000005
119,225_3600,19,8,225,3600,2021,Tirol,0.42105263157894735,0.08000000000000002,0.19000000000000003
120,45_3200,1056,658,45,3200,2021,Tirol,0.6231060606060606,6.580000000000001,10.560000000000002
121,315_2700,4778,48,315,2700,2021,Tirol,0.010046044370029301,0.4800000000000001,47.78000000000001
122,270_2100,8255,0,270,2100,2021,Tirol,0.0,0.0,82.55000000000001
123,315_1600,9250,0,315,1600,2021,Tirol,0.0,0.0,92.50000000000001
124,45_1700,7757,0,45,1700,2021,Tirol,0.0,0.0,77.57000000000002
125,0_3700,7,5,0,3700,2021,Tirol,0.7142857142857143,0.05000000000000001,0.07
126,180_2700,4258,16,180,2700,2021,Tirol,0.0037576326914044154,0.16000000000000003,42.580000000000005
127,135_1900,8205,0,135,1900,2021,Tirol,0.0,0.0,82.05000000000001
128,270_1800,8562,0,270,1800,2021,Tirol,0.0,0.0,85.62000000000002
129,225_4000,0,0,225,4000,2021,Tirol,,0.0,0.0
130,90_1500,53988,0,90,1500,2021,Tirol,0.0,0.0,539.8800000000001
131,90_3800,1,1,90,3800,2021,Tirol,1.0,0.010000000000000002,0.010000000000000002
132,315_3100,1628,719,315,3100,2021,Tirol,0.4416461916461916,7.190000000000001,16.280000000000005
133,135_3400,225,114,135,3400,2021,Tirol,0.5066666666666667,1.1400000000000001,2.2500000000000004
134,225_2500,6000,2,225,2500,2021,Tirol,0.0003333333333333333,0.020000000000000004,60.000000000000014
135,270_3300,597,307,270,3300,2021,Tirol,0.5142378559463987,3.0700000000000007,5.9700000000000015
136,45_2000,7532,0,45,2000,2021,Tirol,0.0,0.0,75.32000000000002
137,90_3000,2012,420,90,3000,2021,Tirol,0.20874751491053678,4.200000000000001,20.120000000000005
138,315_3900,0,0,315,3900,2021,Tirol,,0.0,0.0
139,45_2800,3646,233,45,2800,2021,Tirol,0.06390565002742732,2.3300000000000005,36.46000000000001
140,135_2900,2627,143,135,2900,2021,Tirol,0.054434716406547394,1.4300000000000004,26.270000000000007
141,0_2400,6474,0,0,2400,2021,Tirol,0.0,0.0,64.74000000000001
142,180_3700,9,1,180,3700,2021,Tirol,0.1111111111111111,0.010000000000000002,0.09000000000000002
143,135_2100,7599,0,135,2100,2021,Tirol,0.0,0.0,75.99000000000001
144,90_2700,4412,47,90,2700,2021,Tirol,0.010652765185856755,0.4700000000000001,44.12000000000001
145,270_2800,3792,92,270,2800,2021,Tirol,0.024261603375527425,0.9200000000000002,37.92000000000001
146,225_3500,100,44,225,3500,2021,Tirol,0.44,0.44000000000000006,1.0000000000000002
147,45_3100,1553,772,45,3100,2021,Tirol,0.4971023824855119,7.7200000000000015,15.530000000000003
148,315_2600,5360,9,315,2600,2021,Tirol,0.0016791044776119403,0.09000000000000002,53.60000000000001
149,270_2000,8237,0,270,2000,2021,Tirol,0.0,0.0,82.37000000000002
150,315_1500,67175,0,315,1500,2021,Tirol,0.0,0.0,671.7500000000001
151,45_3900,0,0,45,3900,2021,Tirol,,0.0,0.0
152,45_1600,7733,0,45,1600,2021,Tirol,0.0,0.0,77.33000000000001
153,135_1800,8188,0,135,1800,2021,Tirol,0.0,0.0,81.88000000000001
154,0_3600,12,8,0,3600,2021,Tirol,0.6666666666666666,0.08000000000000002,0.12000000000000002
155,180_2600,5145,2,180,2600,2021,Tirol,0.00038872691933916425,0.020000000000000004,51.45000000000001
156,90_1600,8200,0,90,1600,2021,Tirol,0.0,0.0,82.00000000000001
157,90_3900,0,0,90,3900,2021,Tirol,,0.0,0.0
158,270_1700,8177,0,270,1700,2021,Tirol,0.0,0.0,81.77000000000001
159,315_3000,2252,617,315,3000,2021,Tirol,0.27397868561278865,6.170000000000001,22.520000000000003
160,135_3300,481,229,135,3300,2021,Tirol,0.4760914760914761,2.2900000000000005,4.8100000000000005
161,90_3100,1521,579,90,3100,2021,Tirol,0.3806706114398422,5.790000000000001,15.210000000000003
162,225_2400,6205,1,225,2400,2021,Tirol,0.00016116035455278002,0.010000000000000002,62.05000000000001
163,315_3800,0,0,315,3800,2021,Tirol,,0.0,0.0
164,270_3200,975,431,270,3200,2021,Tirol,0.442051282051282,4.3100000000000005,9.750000000000002
165,180_3200,907,333,180,3200,2021,Tirol,0.3671444321940463,3.3300000000000005,9.070000000000002
166,0_2300,7058,0,0,2300,2021,Tirol,0.0,0.0,70.58000000000001
167,180_1700,8538,0,180,1700,2021,Tirol,0.0,0.0,85.38000000000001
168,225_3000,1914,207,225,3000,2021,Tirol,0.10815047021943573,2.0700000000000003,19.140000000000004
169,90_2400,6833,1,90,2400,2021,Tirol,0.00014634860237084735,0.010000000000000002,68.33000000000001
170,135_2400,6448,2,135,2400,2021,Tirol,0.00031017369727047146,0.020000000000000004,64.48000000000002
171,315_2100,8425,0,315,2100,2021,Tirol,0.0,0.0,84.25000000000001
172,45_3400,281,180,45,3400,2021,Tirol,0.6405693950177936,1.8000000000000003,2.8100000000000005
173,270_2300,7986,0,270,2300,2021,Tirol,0.0,0.0,79.86000000000001
174,225_1500,51983,0,225,1500,2021,Tirol,0.0,0.0,519.8300000000002
175,225_3800,0,0,225,3800,2021,Tirol,,0.0,0.0
176,315_2900,2972,354,315,2900,2021,Tirol,0.11911170928667564,3.5400000000000005,29.720000000000006
177,315_1800,8851,0,315,1800,2021,Tirol,0.0,0.0,88.51000000000002
178,45_1900,7769,1,45,1900,2021,Tirol,0.00012871669455528383,0.010000000000000002,77.69000000000001
179,180_2100,7253,0,180,2100,2021,Tirol,0.0,0.0,72.53000000000002
180,0_3500,90,50,0,3500,2021,Tirol,0.5555555555555556,0.5000000000000001,0.9000000000000001
181,180_2900,2424,71,180,2900,2021,Tirol,0.02929042904290429,0.7100000000000002,24.240000000000006
182,90_3600,10,7,90,3600,2021,Tirol,0.7,0.07,0.10000000000000002
183,135_3600,23,19,135,3600,2021,Tirol,0.8260869565217391,0.19000000000000003,0.23000000000000004
184,45_4500,0,0,45,4500,2021,Tirol,,0.0,0.0
185,315_3300,586,316,315,3300,2021,Tirol,0.5392491467576792,3.1600000000000006,5.860000000000001
186,45_2200,7196,2,45,2200,2021,Tirol,0.00027793218454697053,0.020000000000000004,71.96000000000001
187,225_2700,4788,25,225,2700,2021,Tirol,0.0052213868003341685,0.25000000000000006,47.88000000000001
188,270_3500,82,36,270,3500,2021,Tirol,0.43902439024390244,0.3600000000000001,0.8200000000000002
189,180_3100,1327,292,180,3100,2021,Tirol,0.22004521477015826,2.9200000000000004,13.270000000000003
190,180_1600,8718,0,180,1600,2021,Tirol,0.0,0.0,87.18000000000002
191,0_4500,0,0,0,4500,2021,Tirol,,0.0,0.0
192,180_3900,0,0,180,3900,2021,Tirol,,0.0,0.0
193,0_2200,7201,0,0,2200,2021,Tirol,0.0,0.0,72.01000000000002
194,90_2500,6000,1,90,2500,2021,Tirol,0.00016666666666666666,0.010000000000000002,60.000000000000014
195,315_2000,8733,1,315,2000,2021,Tirol,0.00011450818733539448,0.010000000000000002,87.33000000000001
196,135_2300,7245,2,135,2300,2021,Tirol,0.00027605244996549346,0.020000000000000004,72.45000000000002
197,270_2200,7970,0,270,2200,2021,Tirol,0.0,0.0,79.70000000000002
198,270_4500,0,0,270,4500,2021,Tirol,,0.0,0.0
199,45_3300,600,363,45,3300,2021,Tirol,0.605,3.630000000000001,6.000000000000001
200,90_4000,0,0,90,4000,2021,Tirol,,0.0,0.0
201,225_3700,8,2,225,3700,2021,Tirol,0.25,0.020000000000000004,0.08000000000000002
202,315_2800,3882,155,315,2800,2021,Tirol,0.03992787223080886,1.5500000000000003,38.82000000000001
203,315_1700,9141,0,315,1700,2021,Tirol,0.0,0.0,91.41000000000001
204,45_1800,7939,1,45,1800,2021,Tirol,0.00012596044841919638,0.010000000000000002,79.39000000000001
205,180_2000,7673,0,180,2000,2021,Tirol,0.0,0.0,76.73000000000002
206,0_3400,268,167,0,3400,2021,Tirol,0.6231343283582089,1.6700000000000004,2.6800000000000006
207,0_1900,7999,1,0,1900,2021,Tirol,0.00012501562695336918,0.010000000000000002,79.99000000000001
208,180_2800,3392,38,180,2800,2021,Tirol,0.011202830188679245,0.38000000000000006,33.92000000000001
209,90_3700,11,5,90,3700,2021,Tirol,0.45454545454545453,0.05000000000000001,0.11000000000000001
210,135_3500,95,71,135,3500,2021,Tirol,0.7473684210526316,0.7100000000000002,0.9500000000000002
211,270_1900,8309,0,270,1900,2021,Tirol,0.0,0.0,83.09000000000002
212,315_3200,1079,587,315,3200,2021,Tirol,0.5440222428174235,5.870000000000001,10.790000000000003
213,270_3400,224,120,270,3400,2021,Tirol,0.5357142857142857,1.2000000000000002,2.24
214,45_2100,7279,1,45,2100,2021,Tirol,0.00013738150844896276,0.010000000000000002,72.79000000000002
215,225_2600,5672,2,225,2600,2021,Tirol,0.0003526093088857546,0.020000000000000004,56.72000000000001
0,225_1700,0,0,225,1700,2018,Wien,,0.0,0.0
1,45_2500,0,0,45,2500,2018,Wien,,0.0,0.0
2,180_3400,0,0,180,3400,2018,Wien,,0.0,0.0
3,135_2600,0,0,135,2600,2018,Wien,,0.0,0.0
4,0_2900,0,0,0,2900,2018,Wien,,0.0,0.0
5,180_1900,0,0,180,1900,2018,Wien,,0.0,0.0
6,0_2100,0,0,0,2100,2018,Wien,,0.0,0.0
7,90_2200,0,0,90,2200,2018,Wien,,0.0,0.0
8,90_4500,0,0,90,4500,2018,Wien,,0.0,0.0
9,315_2300,0,0,315,2300,2018,Wien,,0.0,0.0
10,270_2500,0,0,270,2500,2018,Wien,,0.0,0.0
11,225_3200,0,0,225,3200,2018,Wien,,0.0,0.0
12,270_4000,0,0,270,4000,2018,Wien,,0.0,0.0
13,225_2900,0,0,225,2900,2018,Wien,,0.0,0.0
14,180_2300,0,0,180,2300,2018,Wien,,0.0,0.0
15,45_3600,0,0,45,3600,2018,Wien,,0.0,0.0
16,135_1500,5899,0,135,1500,2018,Wien,0.0,0.0,58.99000000000001
17,135_3800,0,0,135,3800,2018,Wien,,0.0,0.0
18,0_1800,0,0,0,1800,2018,Wien,,0.0,0.0
19,90_1900,0,0,90,1900,2018,Wien,,0.0,0.0
20,135_3000,0,0,135,3000,2018,Wien,,0.0,0.0
21,0_3300,0,0,0,3300,2018,Wien,,0.0,0.0
22,270_3700,0,0,270,3700,2018,Wien,,0.0,0.0
23,90_3400,0,0,90,3400,2018,Wien,,0.0,0.0
24,315_3500,0,0,315,3500,2018,Wien,,0.0,0.0
25,225_2100,0,0,225,2100,2018,Wien,,0.0,0.0
26,225_3900,0,0,225,3900,2018,Wien,,0.0,0.0
27,45_2400,0,0,45,2400,2018,Wien,,0.0,0.0
28,180_3300,0,0,180,3300,2018,Wien,,0.0,0.0
29,180_1800,0,0,180,1800,2018,Wien,,0.0,0.0
30,0_2800,0,0,0,2800,2018,Wien,,0.0,0.0
31,135_4000,0,0,135,4000,2018,Wien,,0.0,0.0
32,135_2500,0,0,135,2500,2018,Wien,,0.0,0.0
33,0_2000,0,0,0,2000,2018,Wien,,0.0,0.0
34,90_2300,0,0,90,2300,2018,Wien,,0.0,0.0
35,315_2200,0,0,315,2200,2018,Wien,,0.0,0.0
36,315_4500,0,0,315,4500,2018,Wien,,0.0,0.0
37,270_2400,0,0,270,2400,2018,Wien,,0.0,0.0
38,225_1600,0,0,225,1600,2018,Wien,,0.0,0.0
39,225_3100,0,0,225,3100,2018,Wien,,0.0,0.0
40,225_2800,0,0,225,2800,2018,Wien,,0.0,0.0
41,180_4500,0,0,180,4500,2018,Wien,,0.0,0.0
42,180_2200,0,0,180,2200,2018,Wien,,0.0,0.0
43,45_3500,0,0,45,3500,2018,Wien,,0.0,0.0
44,135_3700,0,0,135,3700,2018,Wien,,0.0,0.0
45,0_1700,0,0,0,1700,2018,Wien,,0.0,0.0
46,90_3500,0,0,90,3500,2018,Wien,,0.0,0.0
47,0_3200,0,0,0,3200,2018,Wien,,0.0,0.0
48,45_2300,0,0,45,2300,2018,Wien,,0.0,0.0
49,315_3400,0,0,315,3400,2018,Wien,,0.0,0.0
50,270_3600,0,0,270,3600,2018,Wien,,0.0,0.0
51,225_2000,0,0,225,2000,2018,Wien,,0.0,0.0
52,315_1900,0,0,315,1900,2018,Wien,,0.0,0.0
53,45_2700,0,0,45,2700,2018,Wien,,0.0,0.0
54,225_1900,0,0,225,1900,2018,Wien,,0.0,0.0
55,135_2800,0,0,135,2800,2018,Wien,,0.0,0.0
56,180_3600,0,0,180,3600,2018,Wien,,0.0,0.0
57,0_2700,0,0,0,2700,2018,Wien,,0.0,0.0
58,135_2000,0,0,135,2000,2018,Wien,,0.0,0.0
59,90_2800,0,0,90,2800,2018,Wien,,0.0,0.0
60,270_2700,0,0,270,2700,2018,Wien,,0.0,0.0
61,315_4000,0,0,315,4000,2018,Wien,,0.0,0.0
62,90_2000,0,0,90,2000,2018,Wien,,0.0,0.0
63,315_2500,0,0,315,2500,2018,Wien,,0.0,0.0
64,45_3000,0,0,45,3000,2018,Wien,,0.0,0.0
65,225_3400,0,0,225,3400,2018,Wien,,0.0,0.0
66,180_4000,0,0,180,4000,2018,Wien,,0.0,0.0
67,45_1500,6113,0,45,1500,2018,Wien,0.0,0.0,61.13000000000001
68,45_3800,0,0,45,3800,2018,Wien,,0.0,0.0
69,135_1700,0,0,135,1700,2018,Wien,,0.0,0.0
70,180_2500,0,0,180,2500,2018,Wien,,0.0,0.0
71,0_1600,0,0,0,1600,2018,Wien,,0.0,0.0
72,0_3900,0,0,0,3900,2018,Wien,,0.0,0.0
73,135_3200,0,0,135,3200,2018,Wien,,0.0,0.0
74,270_1600,0,0,270,1600,2018,Wien,,0.0,0.0
75,90_1700,0,0,90,1700,2018,Wien,,0.0,0.0
76,0_3100,0,0,0,3100,2018,Wien,,0.0,0.0
77,270_3900,0,0,270,3900,2018,Wien,,0.0,0.0
78,90_3200,0,0,90,3200,2018,Wien,,0.0,0.0
79,315_3700,0,0,315,3700,2018,Wien,,0.0,0.0
80,225_2300,0,0,225,2300,2018,Wien,,0.0,0.0
81,270_3100,0,0,270,3100,2018,Wien,,0.0,0.0
82,225_1800,0,0,225,1800,2018,Wien,,0.0,0.0
83,45_2600,0,0,45,2600,2018,Wien,,0.0,0.0
84,0_2600,0,0,0,2600,2018,Wien,,0.0,0.0
85,180_3500,0,0,180,3500,2018,Wien,,0.0,0.0
86,135_2700,0,0,135,2700,2018,Wien,,0.0,0.0
87,90_2900,0,0,90,2900,2018,Wien,,0.0,0.0
88,270_2600,0,0,270,2600,2018,Wien,,0.0,0.0
89,90_2100,0,0,90,2100,2018,Wien,,0.0,0.0
90,315_2400,0,0,315,2400,2018,Wien,,0.0,0.0
91,225_3300,0,0,225,3300,2018,Wien,,0.0,0.0
92,45_3700,0,0,45,3700,2018,Wien,,0.0,0.0
93,0_1500,5071,0,0,1500,2018,Wien,0.0,0.0,50.71000000000001
94,180_2400,0,0,180,2400,2018,Wien,,0.0,0.0
95,135_3900,0,0,135,3900,2018,Wien,,0.0,0.0
96,135_1600,0,0,135,1600,2018,Wien,,0.0,0.0
97,0_3800,0,0,0,3800,2018,Wien,,0.0,0.0
98,135_3100,0,0,135,3100,2018,Wien,,0.0,0.0
99,90_1800,0,0,90,1800,2018,Wien,,0.0,0.0
100,270_1500,3903,0,270,1500,2018,Wien,0.0,0.0,39.03000000000001
101,270_3800,0,0,270,3800,2018,Wien,,0.0,0.0
102,90_3300,0,0,90,3300,2018,Wien,,0.0,0.0
103,0_3000,0,0,0,3000,2018,Wien,,0.0,0.0
104,315_3600,0,0,315,3600,2018,Wien,,0.0,0.0
105,270_3000,0,0,270,3000,2018,Wien,,0.0,0.0
106,45_4000,0,0,45,4000,2018,Wien,,0.0,0.0
107,225_4500,0,0,225,4500,2018,Wien,,0.0,0.0
108,225_2200,0,0,225,2200,2018,Wien,,0.0,0.0
109,45_2900,0,0,45,2900,2018,Wien,,0.0,0.0
110,180_3000,0,0,180,3000,2018,Wien,,0.0,0.0
111,0_2500,0,0,0,2500,2018,Wien,,0.0,0.0
112,180_1500,6134,0,180,1500,2018,Wien,0.0,0.0,61.34000000000001
113,180_3800,0,0,180,3800,2018,Wien,,0.0,0.0
114,0_4000,0,0,0,4000,2018,Wien,,0.0,0.0
115,90_2600,0,0,90,2600,2018,Wien,,0.0,0.0
116,135_2200,0,0,135,2200,2018,Wien,,0.0,0.0
117,135_4500,0,0,135,4500,2018,Wien,,0.0,0.0
118,270_2900,0,0,270,2900,2018,Wien,,0.0,0.0
119,225_3600,0,0,225,3600,2018,Wien,,0.0,0.0
120,45_3200,0,0,45,3200,2018,Wien,,0.0,0.0
121,315_2700,0,0,315,2700,2018,Wien,,0.0,0.0
122,270_2100,0,0,270,2100,2018,Wien,,0.0,0.0
123,315_1600,0,0,315,1600,2018,Wien,,0.0,0.0
124,45_1700,0,0,45,1700,2018,Wien,,0.0,0.0
